object_id,object_type,route_id,priority_band,timing,empire_context,prereq_state,desired_action,weight_formula,safety_gates,parent_ai_strategy,source_file,notes
building_giga_matrioshka_brain_uplink,building,apex_site_preservation_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,reuse,common/buildings/giga_matrioshka_brain_uplinks.txt,flavor_low_impact with parent_ai_complete
planetary_computer_1,megastructure,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_e_planetary_computer.txt,prerequisite_only with parent_ai_partial
planetary_computer_2,megastructure,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_e_planetary_computer.txt,prerequisite_only with parent_ai_partial
frameworld_audit_upgrade_computing_complex_effect,scripted_effect,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_frameworld_general_effects.txt,prerequisite_only with parent_ai_absent
remove_flags_planetary_computer,scripted_effect,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_menu_effects.txt,prerequisite_only with parent_ai_absent
frameworld_audit_upgrade_computing_complex,scripted_trigger,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_frameworld_triggers.txt,prerequisite_only with parent_ai_absent
giga_has_completed_planetary_computer,scripted_trigger,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_achievement_triggers.txt,prerequisite_only with parent_ai_absent
giga_has_planetary_computer_mega,scripted_trigger,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_megastructure_type_triggers.txt,prerequisite_only with parent_ai_absent
giga_is_pc_giga_planetary_computer,scripted_trigger,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_planet_class_triggers.txt,prerequisite_only with parent_ai_absent
giga_frameworld_outpost_planet_jobs_pc_giga_planetary_computer,scripted_value,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_frameworld_outpost_special_planets.txt,prerequisite_only with parent_ai_partial
giga_planetary_computer_limit,scripted_value,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/giga_megastructure_limits.txt,prerequisite_only with parent_ai_absent
computing,technology,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,override,common/technology/category/00_category.txt,mandatory_unlock with parent_ai_absent
giga_tech_planetary_computer,technology,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_02_society.txt,mandatory_unlock with parent_ai_partial
giga_tech_repeatable_planetary_computer_cap,technology,planetary_computer_research_core,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,override,common/technology/giga_07_repeatables_megastructures.txt,mandatory_unlock with parent_ai_absent
tech_trinary_computing,technology,planetary_computer_research_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_first_contact_tech.txt,mandatory_unlock with parent_ai_partial
decision_giga_pcc_science_district,decision,planetary_computer_research_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/giga_ai_helpers.txt,unknown_manual_review with parent_ai_partial
giga_frameworld_computing_complex,decision,planetary_computer_research_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/giga_frameworld_upgrades.txt,unknown_manual_review with parent_ai_partial
giga_planetary_computer_origin.001,event,planetary_computer_research_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/giga_205_origins_planetary_computer.txt,unknown_manual_review with parent_ai_unknown
ap_celestial_printing,ascension_perk,planetcraft_route,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/ascension_perks/giga_ascension_perks.txt,mandatory_unlock with parent_ai_partial
aeternum_planetcraft_restored,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zzz_unlisted_megas.txt,direct_combat_power with parent_ai_absent
aeternum_planetcraft_ruined,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zzz_unlisted_megas.txt,direct_combat_power with parent_ai_absent
planetcraft_printer_0,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/000_i_behemoth_assembly_plant_dummy.txt,direct_combat_power with parent_ai_absent
planetcraft_printer_0,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
planetcraft_printer_0_real,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
planetcraft_printer_1,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
planetcraft_printer_1_fake,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_absent
planetcraft_printer_2,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
planetcraft_printer_2_fake,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_absent
planetcraft_printer_3,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
planetcraft_printer_3_fake,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_absent
planetcraft_printer_make_planet,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
planetcraft_printer_make_planet_fake,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_absent
planetcraft_printer_ready,megastructure,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,supplement,common/megastructures/zz_i_behemoth_assembly_plant.txt,direct_combat_power with parent_ai_partial
remove_flags_fe_planetcrafts,scripted_effect,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_menu_effects.txt,prerequisite_only with parent_ai_absent
giga_has_planetcraft_printer,scripted_trigger,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_megastructure_type_triggers.txt,prerequisite_only with parent_ai_absent
giga_aeternum_planetcraft,ship_size,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,design_ship,,no_core_deficit;route_prerequisites_resolved,override,common/ship_sizes/giga_aeternum_ships.txt,direct_combat_power with parent_ai_absent
giga_corrona_planetcraft,ship_size,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,design_ship,,no_core_deficit;route_prerequisites_resolved,override,common/ship_sizes/giga_corrona_ships.txt,direct_combat_power with parent_ai_absent
giga_planet_behemoth,ship_size,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,design_ship,,no_core_deficit;route_prerequisites_resolved,override,common/ship_sizes/giga_ships.txt,direct_combat_power with parent_ai_absent
giga_tech_aeternite_planetcraft,technology,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_11_aeternum.txt,mandatory_unlock with parent_ai_partial
giga_tech_asteroid_artillery_planetcraft_upgrade,technology,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_12_asteroid_artillery.txt,mandatory_unlock with parent_ai_partial
giga_tech_maginot_planetcraft_upgrade,technology,planetcraft_route,high,planetcraft,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_15_maginot.txt,mandatory_unlock with parent_ai_partial
giga_tech_planet_assembly,technology,planetcraft_route,high,midgame,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/giga_01_physics.txt,mandatory_unlock with parent_ai_partial
building_clone_vats,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/01_pop_assembly_buildings.txt,flavor_low_impact with parent_ai_absent
building_crystal_growth,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/21_wilderness_buildings.txt,tall_scaling with parent_ai_absent
building_massive_growth_1,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/21_wilderness_buildings.txt,tall_scaling with parent_ai_absent
building_massive_growth_2,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/21_wilderness_buildings.txt,tall_scaling with parent_ai_absent
building_massive_growth_3,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/21_wilderness_buildings.txt,tall_scaling with parent_ai_absent
building_massive_growth_4,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/21_wilderness_buildings.txt,tall_scaling with parent_ai_absent
building_robot_assembly_complex,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/01_pop_assembly_buildings.txt,tall_scaling with parent_ai_absent
building_robot_assembly_plant,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,build,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/01_pop_assembly_buildings.txt,tall_scaling with parent_ai_absent
building_spawning_pool,building,pop_assembly_snowball_core,high,fallback,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/buildings/01_pop_assembly_buildings.txt,flavor_low_impact with parent_ai_absent
d_baol_growth,deposit,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/deposits/06_ancient_relics_deposits.txt,tall_scaling with parent_ai_absent
d_crystaline_growths,deposit,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/deposits/15_strange_worlds_deposits.txt,tall_scaling with parent_ai_absent
break_cycle_of_growth,scripted_effect,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/shroud_shadows_scripted_effects.txt,prerequisite_only with parent_ai_absent
create_hive_fe_fragment_growth,scripted_effect,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/fallen_empire_scripted_effects.txt,prerequisite_only with parent_ai_absent
giga_extra_growth_find_species,scripted_effect,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_extra_growth_effects.txt,prerequisite_only with parent_ai_absent
giga_extra_growth_recalculate_variables,scripted_effect,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_extra_growth_effects.txt,prerequisite_only with parent_ai_absent
giga_extra_growth_setup,scripted_effect,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_extra_growth_effects.txt,prerequisite_only with parent_ai_absent
giga_extra_growth_tick,scripted_effect,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/giga_extra_growth_effects.txt,prerequisite_only with parent_ai_absent
launch_cycle_of_growth,scripted_effect,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_effects/shroud_shadows_scripted_effects.txt,prerequisite_only with parent_ai_absent
can_remove_pop_growth_genetic_traits,scripted_trigger,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/05_scripted_triggers_traits.txt,prerequisite_only with parent_ai_absent
giga_exclude_planet_from_virtual_growth,scripted_trigger,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_scripted_triggers.txt,prerequisite_only with parent_ai_absent
giga_planet_has_robot_assembly_facilities,scripted_trigger,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/giga_assembly_triggers.txt,prerequisite_only with parent_ai_absent
has_cloning_genomic_growth_tradition,scripted_trigger,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/05_scripted_triggers_biogenesis.txt,prerequisite_only with parent_ai_absent
has_cycle_of_growth,scripted_trigger,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/08_scripted_triggers_shroud.txt,prerequisite_only with parent_ai_absent
robot_assembly_plant_upkeep_affordable,scripted_trigger,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/00_scripted_triggers.txt,prerequisite_only with parent_ai_absent
spawning_pool_upkeep_affordable,scripted_trigger,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/scripted_triggers/00_scripted_triggers.txt,prerequisite_only with parent_ai_absent
entropy_drinkers_edicts_pop_growth,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/07_script_values_shroud.txt,prerequisite_only with parent_ai_absent
giga_calculate_extra_growth_base,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_extra_growth_values.txt,prerequisite_only with parent_ai_partial
giga_calculate_extra_growth_eta,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_extra_growth_values.txt,prerequisite_only with parent_ai_partial
giga_calculate_extra_growth_internal,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_extra_growth_values.txt,prerequisite_only with parent_ai_partial
giga_calculate_extra_growth_modifiers,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/giga_extra_growth_values.txt,prerequisite_only with parent_ai_absent
giga_calculate_extra_growth_required,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/giga_extra_growth_values.txt,prerequisite_only with parent_ai_absent
giga_calculate_extra_growth_total,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_extra_growth_values.txt,prerequisite_only with parent_ai_partial
giga_frameworld_outpost_growth_count,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_frameworld_script_values.txt,prerequisite_only with parent_ai_partial
giga_frameworld_outpost_growth_count_internal,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,supplement,common/script_values/giga_frameworld_script_values.txt,prerequisite_only with parent_ai_partial
giga_frameworld_outpost_growth_job_upkeep,scripted_value,pop_assembly_snowball_core,high,midgame,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/giga_frameworld_script_values.txt,prerequisite_only with parent_ai_absent
growth_factor,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/06_script_values_biogenesis.txt,prerequisite_only with parent_ai_absent
growth_factor_display,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/06_script_values_biogenesis.txt,prerequisite_only with parent_ai_absent
growth_factor_divisor,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/06_script_values_biogenesis.txt,prerequisite_only with parent_ai_absent
growth_factor_from_ships,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/06_script_values_biogenesis.txt,prerequisite_only with parent_ai_absent
incubator_growth,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/00_script_values.txt,prerequisite_only with parent_ai_absent
pioneer_growth,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/00_script_values.txt,prerequisite_only with parent_ai_absent
sqrt_growth_factor,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/06_script_values_biogenesis.txt,prerequisite_only with parent_ai_absent
transcendental_growth,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/00_script_values.txt,prerequisite_only with parent_ai_absent
voidworms_growth_mult,scripted_value,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,observe,,no_core_deficit;route_prerequisites_resolved,override,common/script_values/05_script_values_grand_archive.txt,prerequisite_only with parent_ai_absent
arkship_growth_chamber,starbase_building,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_arkship_component_buildings.txt,defensive_infrastructure with parent_ai_complete
growth_chamber,starbase_building,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
ring_growth_chamber,starbase_building,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/00_orbital_ring_buildings.txt,defensive_infrastructure with parent_ai_complete
robot_assembly,starbase_building,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_buildings/nsc_starbase_buildings.txt,defensive_infrastructure with parent_ai_complete
waystation_growth_chamber,starbase_module,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,supplement_prerequisites,,no_core_deficit;route_prerequisites_resolved,reuse,common/starbase_modules/00_waystation_modules.txt,defensive_infrastructure with parent_ai_complete
tech_growth_chamber_1,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_growth_chamber_2,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_harbinger_growth_1,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_harbinger_growth_2,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_mauler_growth_1,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_mauler_growth_2,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_robot_assembly_complex,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_eng_tech.txt,mandatory_unlock with parent_ai_partial
tech_stinger_growth_1,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_stinger_growth_2,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_weaver_growth_1,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tech_weaver_growth_2,technology,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/technology/00_biogenesis_tech.txt,mandatory_unlock with parent_ai_partial
tr_cloning_genomic_growth,tradition,pop_assembly_snowball_core,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/traditions/01_cloning.txt,mandatory_unlock with parent_ai_partial
decision_discourage_growth,decision,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/01_political_decisions.txt,unknown_manual_review with parent_ai_partial
decision_enact_robot_assembly_control,decision,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/01_political_decisions.txt,unknown_manual_review with parent_ai_partial
decision_end_discourage_growth,decision,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/01_political_decisions.txt,unknown_manual_review with parent_ai_partial
decision_end_robot_assembly_control,decision,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/01_political_decisions.txt,unknown_manual_review with parent_ai_partial
decision_tissue_growth_stimulants,decision,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/decisions/05_ancient_relics_decisions.txt,unknown_manual_review with parent_ai_partial
modular_growth_compounds,edict,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/edicts/00_edicts.txt,unknown_manual_review with parent_ai_partial
giga_extra_growth.001,event,pop_assembly_snowball_core,manual_review,midgame,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,reuse,events/giga_032_extra_growth.txt,unknown_manual_review with parent_ai_unknown
awakened_fallen_empire_hive_mind_growth,personality,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/personalities/01_fallen_empire_personalities.txt,unknown_manual_review with parent_ai_partial
space_fauna_growth,policy,pop_assembly_snowball_core,manual_review,manual_review,high_scale_supported_playset,see_dependency_edges,manual_review,,no_core_deficit;route_prerequisites_resolved,supplement,common/policies/02_policies_grand_archive.txt,unknown_manual_review with parent_ai_partial
ap_nihilistic_acquisition,ascension_perk,raiding_pop_acquisition_route,high,opening,high_scale_supported_playset,see_dependency_edges,research,,no_core_deficit;route_prerequisites_resolved,supplement,common/ascension_perks/00_ascension_perks.txt,mandatory_unlock with parent_ai_partial
